Time_index,LONGIL_DAZonal_Hourly_USD_per_MWh
4148,74.12
4149,69.87
4150,61.03
4151,57.42
4152,48.24
4153,44.49
4154,39.18
4155,38.99
4156,38.93
4157,41.13
4158,46.05
4159,51.96
4160,58.39
4161,60.74
4162,69.23
4163,74.9
4164,87.96
4165,98.9
4166,108.88
4167,113.19
4168,132.93
4169,106.87
4170,93.46
4171,86.35
4172,90.98
4173,77.19
4174,65.89
4175,60.2
4176,60.5
4177,57.36
4178,55.82
4179,44.66
4180,45.44
4181,45.11
4182,49.37
4183,54.91
4184,60.71
4185,72.51
4186,92.56
4187,100.27
4188,125.84
4189,151.94
4190,175.87
4191,199.64
4192,199.79
4193,175.05
4194,143.14
4195,111.3
4196,111.02
4197,98.49
4198,72.74
4199,68
4200,50.86
4201,43.33
4202,38.94
4203,36.67
4204,36.78
4205,38.51
4206,41.69
4207,49.86
4208,56.53
4209,59.59
4210,63.72
4211,67.77
4212,73.57
4213,77.38
4214,82.47
4215,95.48
4216,95.48
4217,77.39
4218,68.24
4219,65.96
4220,64.41
4221,65.85
4222,59.2
4223,56.52
4224,49.74
4225,41.44
4226,40.16
4227,38.54
4228,36.44
4229,35.91
4230,36.33
4231,41.49
4232,49.53
4233,58.25
4234,64.53
4235,70.38
4236,78.89
4237,86.89
4238,92.82
4239,96.78
4240,94.22
4241,88.32
4242,71.84
4243,67.74
4244,66.26
4245,64.86
4246,68.54
4247,57.66
4248,50.44
4249,44.4
4250,41.13
4251,40.24
4252,40.34
4253,36.36
4254,35.59
4255,40.08
4256,45.04
4257,53.15
4258,58.93
4259,67.81
4260,70.76
4261,75.27
4262,84.03
4263,87.17
4264,89.95
4265,84.07
4266,73.15
4267,70.16
4268,70.68
4269,69.88
4270,65.24
4271,55.28
4272,49.54
4273,41.46
4274,40.56
4275,40.2
4276,39.82
4277,42.45
4278,47.97
4279,55.23
4280,58.28
4281,64.98
4282,74.88
4283,104.62
4284,134.79
4285,159.22
4286,182.26
4287,183.86
4288,180.93
4289,158.79
4290,123.8
4291,89.22
4292,87.89
4293,75.1
4294,62.94
4295,57.29
4296,53.65
4297,45.69
4298,41.2
4299,40.61
4300,40.67
4301,41.39
4302,47.14
4303,53.84
4304,57.14
4305,58.41
4306,64.64
4307,70.79
4308,74.9
4309,80.82
4310,89.66
4311,93.02
4312,94.66
4313,89.94
4314,76.1
4315,68.52
4316,72.23
4317,67.59
4318,58.95
4319,55.07
4320,45.93
4321,39.58
4322,36.62
4323,35.44
4324,35.17
4325,36.49
4326,40.13
4327,46.05
4328,48.3
4329,53.76
4330,55.75
4331,55.76
4332,58.19
4333,63.27
4334,66.55
4335,72.37
4336,69.25
4337,65.11
4338,56.91
4339,56.76
4340,56.76
4341,56.41
4342,53.07
4343,42.77
4344,40.89
4345,30.97
4346,28.43
4347,26.95
4348,27.31
4349,28.17
4350,33.98
4351,42.57
4352,45.89
4353,50.01
4354,52.26
4355,52.65
4356,53.68
4357,58.36
4358,65.11
4359,80.9
4360,80.97
4361,57.55
4362,54.34
4363,53.7
4364,53.68
4365,56.64
4366,50.71
4367,40.11
4368,38.15
4369,31.06
4370,29.32
4371,27.81
4372,29.26
4373,31.38
4374,34.78
4375,41.65
4376,45.01
4377,49.06
4378,51.8
4379,52.36
4380,55.72
4381,63.41
4382,66.52
4383,65.57
4384,66.37
4385,62.33
4386,51.99
4387,51.34
4388,51.16
4389,50.69
4390,44.33
4391,39.92
4392,41.88
4393,37.92
4394,35.55
4395,34.73
4396,33.67
4397,32.53
4398,31.02
4399,35.24
4400,42.73
4401,52.79
4402,55.98
4403,59.97
4404,64.13
4405,66.3
4406,66.48
4407,66.48
4408,66.4
4409,66.36
4410,62.36
4411,55.92
4412,56.54
4413,56.54
4414,55.62
4415,52.87
4416,51.63
4417,43.59
4418,41.53
4419,40.57
4420,38.54
4421,35.98
4422,33.33
4423,39.01
4424,46.19
4425,55.15
4426,62.87
4427,71.91
4428,80.1
4429,92.06
4430,95.88
4431,99.22
4432,97.12
4433,92.74
4434,88.95
4435,75.5
4436,69.1
4437,68.6
4438,61.9
4439,54.98
4440,53.88
4441,43.49
4442,40.62
4443,38.33
4444,35.74
4445,34.48
4446,34.93
4447,43.11
4448,52.07
4449,56.3
4450,65.24
4451,82.32
4452,95.16
4453,110.94
4454,132.14
4455,136.14
4456,145.15
4457,131.09
4458,110.07
4459,94.96
4460,92.2
4461,76.89
4462,71.71
4463,60.5
4464,52.7
4465,46.44
4466,42.16
4467,39.99
4468,40.03
4469,43.25
4470,48.4
4471,55.54
4472,61.95
4473,69.02
4474,86.07
4475,98.09
4476,123.23
4477,153.35
4478,194.26
4479,199.19
4480,248.18
4481,178.59
4482,128.51
4483,99.94
4484,95.99
4485,95.6
4486,68.46
4487,61.78
4488,62.86
4489,56.57
4490,54.31
4491,53.16
4492,53.16
4493,53.81
4494,54.99
4495,62.98
4496,72.28
4497,91.1
4498,114.95
4499,130.24
4500,154.31
4501,183.85
4502,211.98
4503,226.56
4504,247.67
4505,200.93
4506,169
4507,115.17
4508,106.8
4509,94.28
4510,90.69
4511,72.09
4512,60.97
4513,58.53
4514,56.85
4515,52.68
4516,51.81
4517,50.99
4518,54.64
4519,62.44
4520,72.32
4521,84.84
4522,102.72
4523,120.02
4524,144.45
4525,161.08
4526,209.21
4527,206.89
4528,212.48
4529,177.59
4530,128.17
4531,101.86
4532,103.15
4533,92.27
4534,69.7
4535,63.8
4536,56.26
4537,49.48
4538,46.66
4539,45.09
4540,44.4
4541,44.35
4542,47.57
4543,53.96
4544,59.68
4545,68.96
4546,81.81
4547,97.57
4548,117.83
4549,143.81
4550,179.65
4551,187.11
4552,170.48
4553,144.57
4554,95.21
4555,73.82
4556,71.21
4557,70.33
4558,65.79
4559,58
4560,53.87
4561,51.77
4562,46.53
4563,42.71
4564,41.36
4565,41.01
4566,39.74
4567,47.34
4568,51.73
4569,56.99
4570,63.26
4571,69.57
4572,85.45
4573,88.15
4574,86.75
4575,86.69
4576,86.41
4577,72.56
4578,69.05
4579,65.89
4580,66.61
4581,65.33
4582,58.76
4583,54.31
4584,51.44
4585,41.94
4586,40.74
4587,37.25
4588,35.21
4589,32.12
4590,31.77
4591,34.23
4592,39.17
4593,50.87
4594,54.07
4595,56.77
4596,62.03
4597,64.04
4598,66.22
4599,68.71
4600,70.1
4601,71.32
4602,68.63
4603,63.49
4604,61.11
4605,60.08
4606,54.41
4607,51.64
4608,44.72
4609,38.22
4610,37.62
4611,37.22
4612,37.07
4613,37.15
4614,39.03
4615,49.01
4616,52.6
4617,56.58
4618,64.64
4619,69.33
4620,78.39
4621,95.1
4622,98.45
4623,128.36
4624,132.29
4625,98.7
4626,95.16
4627,83.09
4628,67.05
4629,69.68
4630,57.51
4631,54.12
4632,51.21
4633,39.89
4634,39.98
4635,39.64
4636,39.72
4637,40.97
4638,45.99
4639,52.92
4640,55.28
4641,63.94
4642,69.18
4643,80.97
4644,92.73
4645,103.03
4646,118.24
4647,127.2
4648,124.61
4649,110.34
4650,92.06
4651,73.7
4652,68.4
4653,67.91
4654,58.98
4655,55.14
4656,54.01
4657,45.48
4658,42.88
4659,40.81
4660,40.9
4661,42.56
4662,47.72
4663,53.73
4664,59.15
4665,65.51
4666,71.5
4667,78.45
4668,88.7
4669,93.09
4670,99.76
4671,107.04
4672,107.39
4673,94.44
4674,79.42
4675,70.63
4676,69.88
4677,65.86
4678,59.51
4679,56.03
4680,54.63
4681,50.58
4682,45.65
4683,42.34
4684,42.72
4685,45.66
4686,50.65
4687,56.09
4688,66.02
4689,72.25
4690,86.37
4691,93.55
4692,104.59
4693,117.54
4694,130.67
4695,139.25
4696,154.19
4697,126.09
4698,101.26
4699,91.55
4700,87.71
4701,75.81
4702,65.4
4703,62.4
4704,53.37
4705,49.24
4706,45.5
4707,44.69
4708,44.7
4709,45.74
4710,49.6
4711,54.15
4712,63.16
4713,68.93
4714,86.42
4715,95.42
4716,115.08
4717,127.52
4718,157.21
4719,180.43
4720,199.65
4721,163.26
4722,127.54
4723,103.98
4724,90.32
4725,72.34
4726,64.24
4727,59.18
4728,55.65
4729,53.79
4730,47.08
4731,45.77
4732,44.03
4733,42.47
4734,40.85
4735,50.8
4736,56.59
4737,63.14
4738,86.41
4739,99.11
4740,104.49
4741,135.9
4742,144.93
4743,123.17
4744,117.02
4745,116.46
4746,103.01
4747,91.55
4748,87.16
4749,76.2
4750,63.03
4751,56.86
4752,54.46
4753,51.65
4754,45.35
4755,42.87
4756,40.78
4757,38.21
4758,36.39
4759,43.46
4760,52.44
4761,56.06
4762,65.09
4763,77.93
4764,95.59
4765,100.82
4766,110.71
4767,103.88
4768,100.66
4769,100.42
4770,95.64
4771,84.22
4772,86.19
4773,76.66
4774,64.05
4775,57.6
4776,53.6
4777,50.62
4778,45.85
4779,45.24
4780,44.88
4781,46.11
4782,49.67
4783,55.5
4784,61.04
4785,68.85
4786,83.44
4787,98.84
4788,122.3
4789,143.39
4790,164.35
4791,168.65
4792,168.35
4793,137.48
4794,111.98
4795,83.57
4796,78.61
4797,71.65
4798,61.93
4799,61.2
4800,54.96
4801,52.69
4802,45.23
4803,43.56
4804,43.29
4805,45.49
4806,49.41
4807,54.15
4808,58.35
4809,66.8
4810,73.71
4811,87.35
4812,93.76
4813,113.84
4814,128.58
4815,130.6
4816,133.16
4817,127.13
4818,97.35
4819,81.33
4820,75.26
4821,71.37
4822,63.54
4823,60.19
4824,52.95
4825,48.31
4826,42.41
4827,40.98
4828,41.15
4829,43.32
4830,48.14
4831,51.78
4832,55.3
4833,62.06
4834,66.79
4835,74.22
4836,82.94
4837,97.68
4838,108.87
4839,117.92
4840,116.47
4841,101.19
4842,83.72
4843,81.7
4844,74.49
4845,72.59
4846,61.82
4847,56.67
4848,55.76
4849,53.35
4850,41.62
4851,40.34
4852,39.93
4853,41.93
4854,47.89
4855,52.37
4856,54.39
4857,65.02
4858,67.6
4859,72.44
4860,88.43
4861,91.56
4862,99.91
4863,106.08
4864,119.64
4865,102.37
4866,98.19
4867,91.06
4868,85
4869,90.99
4870,61.7
4871,72.19
4872,55.27
4873,53.13
4874,46.71
4875,42.13
4876,41.57
4877,43.65
4878,47.43
4879,53.59
4880,56.93
4881,66.03
4882,72.35
4883,84.94
4884,97.17
4885,119.87
4886,137.31
4887,159.4
4888,165.44
4889,144.12
4890,117.15
4891,96.56
4892,91.37
4893,73.79
4894,67.41
4895,57.33
4896,56.89
4897,54.13
4898,47.36
4899,44.22
4900,42.48
4901,41.83
4902,41.85
4903,52.33
4904,58.04
4905,67.22
4906,84.51
4907,105.71
4908,139.02
4909,161.94
4910,187.23
4911,205.8
4912,209.51
4913,192.63
4914,159.18
4915,124.17
4916,108.91
4917,91.73
4918,73.42
4919,66.49
4920,58.09
4921,55.66
4922,53.56
4923,53.37
4924,48.2
4925,40.42
4926,39.46
4927,52.3
4928,55.98
4929,62.13
4930,68.56
4931,84.14
4932,101.85
4933,114.46
4934,128.83
4935,133.22
4936,137.47
4937,110.86
4938,96.61
4939,74.89
4940,71.18
4941,69.59
4942,65.48
4943,63.62
4944,53.99
4945,45.04
4946,39.53
4947,38.78
4948,38.62
4949,39.99
4950,40.92
4951,54.12
4952,55.28
4953,58.91
4954,65.29
4955,67.77
4956,74.13
4957,88.56
4958,101.39
4959,136.65
4960,117.2
4961,101.69
4962,88.73
4963,67.43
4964,68.55
4965,69.29
4966,57.04
4967,54.28
4968,49.33
4969,38.88
4970,34.34
4971,32.88
4972,34.27
4973,37.23
4974,39.52
4975,52.39
4976,54.42
4977,58.41
4978,63.98
4979,66.37
4980,70.15
4981,92.72
4982,102.38
4983,126.28
4984,143.08
4985,99.26
4986,86.05
4987,67.61
4988,67.56
4989,69.92
4990,58.33
4991,54.84
4992,51.12
4993,39.41
4994,34.69
4995,33.21
4996,34.07
4997,37.65
4998,41.09
4999,50.21
5000,54.25
5001,59.84
5002,64
5003,72.11
5004,85.54
5005,96.41
5006,109.25
5007,121.95
5008,131.4
5009,132.91
5010,100.3
5011,95.17
5012,80.49
5013,67.84
5014,58.86
5015,58.65
5016,76.07
5017,61.77
5018,53.49
5019,53.46
5020,53.07
5021,53.21
5022,52.94
5023,58.31
5024,63.83
5025,76.64
5026,88.91
5027,99.49
5028,116.67
5029,132.41
5030,161.08
5031,141.83
5032,194.6
5033,148.67
5034,114.19
5035,96.86
5036,94.7
5037,87.51
5038,66.43
5039,65.76
5040,64.04
5041,54.68
5042,54.26
5043,52.6
5044,40.69
5045,40.72
5046,52.69
5047,56.55
5048,60.6
5049,69.1
5050,80.03
5051,92.68
5052,96.59
5053,103.58
5054,128.27
5055,130.6
5056,140.18
5057,104.42
5058,92.58
5059,80.78
5060,72.73
5061,91.64
5062,68.16
5063,72.2
5064,58.75
5065,55.99
5066,53.02
5067,40.3
5068,37.02
5069,36.14
5070,36.12
5071,52.31
5072,57.76
5073,64.31
5074,68.93
5075,70.64
5076,72.78
5077,81.1
5078,92.12
5079,80.89
5080,71.78
5081,69.59
5082,91.83
5083,65.96
5084,65.96
5085,65.8
5086,63.6
5087,57.55
5088,54.87
5089,53.48
5090,38.68
5091,36.71
5092,35.48
5093,32.69
5094,29.13
5095,34.23
5096,53.71
5097,55.72
5098,59.96
5099,64.22
5100,65.64
5101,67.69
5102,67.94
5103,67.16
5104,65.65
5105,66.11
5106,64.36
5107,64.31
5108,67.54
5109,65.36
5110,59.34
5111,55.54
5112,55.75
5113,52.9
5114,40.35
5115,36.91
5116,37.48
5117,39.78
5118,53.04
5119,57.81
5120,58.38
5121,63.57
5122,67.68
5123,83.19
5124,88.03
5125,95.14
5126,98.56
5127,98.82
5128,99
5129,98.68
5130,95.91
5131,89.64
5132,93.67
5133,80.58
5134,66.65
5135,63.43
5136,54.12
5137,47.12
5138,37.72
5139,36.13
5140,35.57
5141,38.65
5142,43.51
5143,55.6
5144,58.39
5145,65.41
5146,72.15
5147,82.18
5148,95.7
5149,100.3
5150,110.41
5151,112.95
5152,123.92
5153,121.5
5154,95.81
5155,80.72
5156,82.66
5157,75.17
5158,67.2
5159,67.06
5160,57.51
5161,55.31
5162,54.37
5163,53.19
5164,52.28
5165,53.19
5166,53.96
5167,58.1
5168,61.22
5169,67.66
5170,85.57
5171,100.58
5172,110.28
5173,128.17
5174,143.17
5175,156.32
5176,159.29
5177,141.94
5178,104.25
5179,97.23
5180,99.62
5181,85.97
5182,72.85
5183,68.76
5184,69.01
5185,63.71
5186,56.6
5187,56.53
5188,56.48
5189,56.44
5190,56.59
5191,62.46
5192,69.11
5193,88.98
5194,100.88
5195,120.82
5196,171.07
5197,200.01
5198,224.01
5199,246.92
5200,246.9
5201,203.92
5202,186.3
5203,121.7
5204,115.73
5205,120.7
5206,95.11
5207,86.32
5208,68.92
5209,62.42
5210,57.14
5211,55.39
5212,55.02
5213,55.25
5214,56.47
5215,59.05
5216,65.57
5217,70.55
5218,95.2
5219,104.37
5220,119.43
5221,144.43
5222,162.38
5223,177.34
5224,175.65
5225,133.62
5226,127.75
5227,104.55
5228,100.71
5229,95.62
5230,73.26
5231,68.89
5232,58.37
5233,53.44
5234,52.61
5235,51.32
5236,47.26
5237,39.36
5238,34.83
5239,50.39
5240,54.25
5241,57.94
5242,64.66
5243,69.26
5244,79.1
5245,88.47
5246,95.67
5247,98.19
5248,99.54
5249,97.55
5250,68.51
5251,64.73
5252,66.55
5253,62.87
5254,60.84
5255,54.25
5256,54.69
5257,53.17
5258,51.98
5259,44.32
5260,44.29
5261,38.66
5262,35.67
5263,50.13
5264,54.28
5265,58.83
5266,66.46
5267,80.98
5268,97.16
5269,103.17
5270,104.27
5271,111.21
5272,112.5
5273,139.67
5274,104.07
5275,98.87
5276,101.1
5277,97.71
5278,67.09
5279,79.18
5280,55.26
5281,53.54
5282,44.22
5283,39.44
5284,38.42
5285,39.76
5286,44.25
5287,56.42
5288,60.49
5289,68.8
5290,83.34
5291,101.28
5292,118.82
5293,159.31
5294,185.18
5295,189.01
5296,198.85
5297,185.91
5298,140.41
5299,109.5
5300,119.46
5301,97.45
5302,81.36
5303,54.27
5304,54.5
5305,43.72
5306,41.88
5307,41.99
5308,42
5309,42.87
5310,45
5311,55.61
5312,56.95
5313,63.58
5314,70.19
5315,84.94
5316,100.4
5317,132.92
5318,142.9
5319,154.98
5320,158.92
5321,144.52
5322,123.51
5323,103.04
5324,86.63
5325,79.16
5326,65.54
5327,60.15
5328,58.14
5329,50.13
5330,48.94
5331,49.57
5332,48.74
5333,48.71
5334,50.27
5335,56.93
5336,61.82
5337,71.08
5338,92.1
5339,107.2
5340,123.15
5341,137.78
5342,148.7
5343,165.07
5344,169.11
5345,141.87
5346,109.03
5347,90.4
5348,100.75
5349,79.09
5350,65.82
5351,63.32
5352,53.83
5353,49.49
5354,46.47
5355,43.11
5356,42.1
5357,43.49
5358,49.88
5359,52.71
5360,55.42
5361,62.61
5362,65.53
5363,71.99
5364,80.62
5365,93.36
5366,100.28
5367,100.3
5368,100.11
5369,93.01
5370,75.31
5371,66.49
5372,66.54
5373,63.69
5374,57.01
5375,55.24
5376,47.61
5377,41.87
5378,38.6
5379,37.66
5380,37.55
5381,38.82
5382,41.95
5383,50.55
5384,52.52
5385,56.78
5386,62.03
5387,64.9
5388,69.17
5389,74.63
5390,77.86
5391,79.27
5392,78.89
5393,73
5394,64.52
5395,61.55
5396,61.31
5397,56.7
5398,52.67
5399,51.19
5400,43.68
5401,37.96
5402,34.14
5403,34.87
5404,34.64
5405,32.12
5406,30.65
5407,35.19
5408,43.45
5409,49.24
5410,51.39
5411,53.94
5412,56.76
5413,58.03
5414,59.03
5415,62.14
5416,67.38
5417,66.62
5418,56.17
5419,53.53
5420,56.67
5421,53.38
5422,49.49
5423,46.42
5424,44.27
5425,40.75
5426,34.6
5427,37.01
5428,34.71
5429,32.41
5430,30.23
5431,32.17
5432,38.59
5433,43.98
5434,49.48
5435,53.64
5436,56.46
5437,58.06
5438,59.2
5439,63.58
5440,70.34
5441,69.65
5442,58.58
5443,56.74
5444,58.6
5445,56.67
5446,51.84
5447,53.09
5448,46.2
5449,42.84
5450,37.21
5451,37.7
5452,37.51
5453,41.54
5454,43.46
5455,51
5456,53.12
5457,56.22
5458,61.36
5459,68.55
5460,78.47
5461,88.32
5462,95.36
5463,100.19
5464,104.4
5465,94.76
5466,83.42
5467,64.56
5468,69.29
5469,61.87
5470,53.43
5471,52.74
5472,50.06
5473,43.73
5474,37.95
5475,37.97
5476,37.38
5477,40.92
5478,43.11
5479,50.65
5480,53.04
5481,56.02
5482,62
5483,69.36
5484,84.97
5485,95.29
5486,101.63
5487,105.3
5488,104.77
5489,99.73
5490,88.75
5491,65.79
5492,78.97
5493,71.6
5494,56.88
5495,54.49
5496,53.11
5497,46.95
5498,39.38
5499,38.32
5500,36.93
5501,39.9
5502,43.41
5503,51.73
5504,55.18
5505,59.44
5506,74.75
5507,95.62
5508,96.51
5509,101.67
5510,102.69
5511,110.87
5512,115.8
5513,102.99
5514,84.77
5515,74.37
5516,77.01
5517,69.61
5518,55.6
5519,51.61
5520,47.73
5521,40.81
5522,35.84
5523,34.89
5524,34.98
5525,37.61
5526,43.16
5527,49.66
5528,52.59
5529,58.3
5530,63.76
5531,73.3
5532,82.8
5533,96.3
5534,98.57
5535,101.69
5536,101.91
5537,101.58
5538,83.16
5539,78
5540,80.62
5541,74.5
5542,57.26
5543,51.27
5544,45.03
5545,39.61
5546,35.5
5547,33.81
5548,33.54
5549,35.7
5550,39.43
5551,47.1
5552,49.77
5553,54.85
5554,64.43
5555,72.18
5556,77.18
5557,90.64
5558,99.7
5559,102.99
5560,103.68
5561,94.73
5562,75.42
5563,68.29
5564,70.3
5565,62.79
5566,52.01
5567,48.24
5568,43.79
5569,37.28
5570,34.85
5571,33.27
5572,32.3
5573,32.17
5574,31.78
5575,38.32
5576,44.63
5577,50.55
5578,54.28
5579,58
5580,60.53
5581,60.47
5582,64.42
5583,68.9
5584,70.85
5585,64.54
5586,58.97
5587,55.25
5588,58.02
5589,54.86
5590,49.44
5591,47.21
5592,47.57
5593,42.14
5594,36.85
5595,36.58
5596,34.94
5597,34.82
5598,29.42
5599,32.28
5600,38.47
5601,44.62
5602,48.93
5603,56.47
5604,60.45
5605,62.48
5606,67.51
5607,69.83
5608,69.97
5609,69.08
5610,62.62
5611,58.63
5612,60.34
5613,56.29
5614,48.59
5615,47.27
5616,44.4
5617,38.17
5618,33.38
5619,32.86
5620,32.7
5621,36.71
5622,40.12
5623,45.95
5624,48.6
5625,51.44
5626,60.62
5627,65.63
5628,66.66
5629,78.38
5630,86.01
5631,88.56
5632,88.76
5633,80.88
5634,66.45
5635,60.49
5636,67.63
5637,59.08
5638,48.82
5639,46.71
5640,38.96
5641,34.94
5642,30.86
5643,29.82
5644,29.58
5645,32.63
5646,37.88
5647,44.38
5648,46.31
5649,48.66
5650,53.79
5651,56.41
5652,57.7
5653,58.66
5654,61.92
5655,61.32
5656,66.15
5657,62.21
5658,57.63
5659,53.1
5660,56.6
5661,52.3
5662,45.8
5663,43.97
5664,35.47
5665,32.74
5666,27.82
5667,27.23
5668,25.11
5669,32.89
5670,38.22
5671,43.16
5672,43.05
5673,46.67
5674,51
5675,54.42
5676,54.43
5677,54.64
5678,55.82
5679,56.71
5680,71.23
5681,56.33
5682,55.74
5683,52.02
5684,55.64
5685,49.78
5686,49.16
5687,46.99
5688,34.91
5689,30.92
5690,26.99
5691,26.1
5692,22.22
5693,32.39
5694,40.03
5695,44.32
5696,45.59
5697,47.09
5698,49.48
5699,51.14
5700,54.42
5701,59.59
5702,62.14
5703,62.28
5704,71.5
5705,65.23
5706,53.48
5707,50.65
5708,50.73
5709,48.64
5710,48.05
5711,41.11
5712,36.73
5713,32.89
5714,29.3
5715,27.36
5716,27.77
5717,30.72
5718,33.76
5719,39.32
5720,42.31
5721,45.65
5722,52.79
5723,55.3
5724,52.69
5725,50.48
5726,52.88
5727,55.96
5728,58.16
5729,50.41
5730,46.71
5731,46.43
5732,51.34
5733,50.13
5734,41.92
5735,41.71
5736,37
5737,32.73
5738,29.94
5739,27.14
5740,25.79
5741,28.07
5742,30.42
5743,33.61
5744,39.02
5745,44.51
5746,52.3
5747,54.51
5748,55.89
5749,60.02
5750,61.17
5751,61.17
5752,57.72
5753,56
5754,52.13
5755,51.09
5756,54.59
5757,49.18
5758,43.39
5759,39.67
5760,42.66
5761,40.11
5762,35.88
5763,32.59
5764,30.91
5765,30.77
5766,30.24
5767,32.34
5768,39.02
5769,44.1
5770,49.76
5771,54.59
5772,61.2
5773,72.79
5774,83.53
5775,85.22
5776,81.26
5777,75.6
5778,66.64
5779,59.79
5780,69.52
5781,58.08
5782,50.37
5783,46.95
5784,43.02
5785,37.35
5786,33.47
5787,32.29
5788,31.95
5789,33.27
5790,38.24
5791,45.36
5792,49.05
5793,54.37
5794,76.63
5795,89.25
5796,96.11
5797,101.34
5798,139.1
5799,181.34
5800,155.34
5801,116.33
5802,91.5
5803,81.26
5804,82.1
5805,62.7
5806,51.46
5807,49.01
5808,45.47
5809,42.02
5810,36.52
5811,34.42
5812,34.54
5813,35.86
5814,40.64
5815,46.17
5816,51.64
5817,54.84
5818,72.76
5819,91.63
5820,110.7
5821,155.33
5822,186
5823,199.91
5824,199.9
5825,186
5826,98.41
5827,87.88
5828,95.32
5829,76.44
5830,57.94
5831,50.73
5832,46.18
5833,41.45
5834,39.75
5835,37.72
5836,39.27
5837,39.78
5838,42.05
5839,48.31
5840,50.82
5841,56.77
5842,64.21
5843,74.34
5844,101.34
5845,103.19
5846,123.65
5847,130.83
5848,145.22
5849,130.61
5850,96.17
5851,84.64
5852,84.92
5853,63.79
5854,56.4
5855,52.24
5856,50.05
5857,48.06
5858,45.21
5859,44.13
5860,43.31
5861,44.62
5862,44.39
5863,48.16
5864,53.06
5865,59
5866,73.78
5867,82.37
5868,97.96
5869,110.41
5870,152.38
5871,164.37
5872,169.16
5873,154.93
5874,101.45
5875,97.99
5876,94.5
5877,73.77
5878,58.8
5879,51.97
5880,45.8
5881,40.32
5882,36.28
5883,34.03
5884,33.41
5885,36.88
5886,42.33
5887,45.86
5888,49
5889,52.44
5890,55.33
5891,58.01
5892,61.63
5893,72.55
5894,75.19
5895,75.54
5896,73.21
5897,67.62
5898,69.81
5899,59.61
5900,69.65
5901,54.64
5902,53.44
5903,47.04
5904,42.33
5905,37.44
5906,33.89
5907,33.26
5908,32.79
5909,31.38
5910,31.78
5911,33.28
5912,40.88
5913,43.58
5914,48.43
5915,50.64
5916,52.21
5917,55.88
5918,57
5919,56.99
5920,53.53
5921,51.8
5922,48.11
5923,48.82
5924,50.44
5925,46.22
5926,45.99
5927,38.76
5928,34.67
5929,28.72
5930,25.91
5931,25.32
5932,24.15
5933,24.86
5934,25.8
5935,30
5936,34.87
5937,39.37
5938,42.62
5939,44.88
5940,45.98
5941,47.09
5942,48.73
5943,52.07
5944,55.05
5945,52.76
5946,47.44
5947,47.4
5948,49.54
5949,45.9
5950,39.91
5951,35.11
5952,32.22
5953,26.9
5954,23.31
5955,21.87
5956,21.13
5957,21.87
5958,29.02
5959,31.77
5960,34.81
5961,38.42
5962,41.58
5963,45.04
5964,45.65
5965,46.71
5966,48.38
5967,51.55
5968,74.48
5969,54.04
5970,49.31
5971,51.92
5972,57.58
5973,47.7
5974,42.56
5975,39.49
5976,33.33
5977,29.93
5978,28.21
5979,27.62
5980,27.87
5981,31.55
5982,41.04
5983,45.12
5984,46.79
5985,49.77
5986,53.08
5987,57.25
5988,58.64
5989,66.12
5990,65.07
5991,68.07
5992,87.95
5993,72.03
5994,62.29
5995,59.81
5996,59.33
5997,52.42
5998,48.49
5999,45.52
6000,36.2
6001,31.99
6002,29.04
6003,27.48
6004,27.47
6005,30.86
6006,44.51
6007,47.6
6008,49.89
6009,51.75
6010,55.69
6011,61.72
6012,67.04
6013,73.82
6014,74.54
6015,78.24
6016,94.14
6017,86.4
6018,66.57
6019,68.17
6020,57.94
6021,51.46
6022,47.32
6023,43.51
6024,34.19
6025,30.17
6026,26.53
6027,26.18
6028,26.07
6029,30.6
6030,38.41
6031,42.84
6032,45.67
6033,46.48
6034,47.48
6035,52.8
6036,55.32
6037,56.16
6038,57.44
6039,58.61
6040,59.14
6041,56.36
6042,52.32
6043,53.72
6044,52.75
6045,45.95
6046,41.09
6047,36.61
6048,32.4
6049,26.76
6050,23.86
6051,24.67
6052,23.15
6053,29.4
6054,36.03
6055,42.27
6056,43.29
6057,45.11
6058,47.16
6059,51.58
6060,53.02
6061,53.64
6062,54.4
6063,57.23
6064,54.62
6065,53.31
6066,50.18
6067,51.43
6068,49.01
6069,45.38
6070,40.83
6071,35.57
6072,37.47
6073,32.32
6074,29.89
6075,29.99
6076,31.88
6077,31.36
6078,32.23
6079,36.88
6080,42.07
6081,46.16
6082,51.31
6083,54.9
6084,55.35
6085,52.83
6086,55.49
6087,51.82
6088,52.19
6089,51.21
6090,47.99
6091,51.29
6092,49.2
6093,45.69
6094,43.34
6095,38.38
6096,37.86
6097,32.88
6098,30.28
6099,27.65
6100,31.03
6101,28.96
6102,30.32
6103,33.87
6104,38.74
6105,41.81
6106,43.65
6107,45.43
6108,46.27
6109,46.97
6110,49.51
6111,49.54
6112,51.81
6113,50.65
6114,50.56
6115,56.23
6116,55.3
6117,47.28
6118,42.87
6119,40.7
6120,35.21
6121,31.53
6122,28.37
6123,27.56
6124,28.04
6125,33.3
6126,41.38
6127,46.46
6128,48.08
6129,47.58
6130,50.78
6131,54.97
6132,55.77
6133,56.15
6134,57.04
6135,57.09
6136,59.03
6137,57
6138,55.3
6139,60.2
6140,56.5
6141,49.42
6142,42.17
6143,39.21
6144,35.31
6145,30.54
6146,27.69
6147,27.4
6148,27.97
6149,32.07
