Hour,Energy_Sold,Energy_Purchased,Energy_Grid,Power_Charged,Power_ChargedWind,Cable Power,Power_Discharged,State_of_Charge,Char/Disch,power,price
6663,0,0,0,0,0,0,0,1,0,0,18.053563
6664,0,0,0,0,0,0,0,1,0,0,18.353536
6665,0,0,0,0,0,0,0,1,0,0,18.713934
6666,0,0,0,0,0,0,0,1,0,0,19.659072
6667,0.9,0,0.9,0,0,0,1,0,0,1,19.985352
6668,0,0,0,0,0,0,0,0,0,0,18.089324
6669,0,0,0,0,0,0,0,0,0,0,14.96878
6670,0,0,0,0,0,0,0,0,0,0,14.655973
6671,0,0,0,0,0,0,0,0,0,0,12.805595
6672,0,0,0,0,0,0,0,0,0,0,11.920715
6673,0,0,0,0,0,0,0,0,0,0,11.428885
6674,0,0,0,0,0,0,0,0,0,0,9.877349
6675,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,9.05083
6676,0,0,0,0,0,0,0,1,0,0,9.073706
6677,0,0,0,0,0,0,0,1,0,0,9.279081
6678,0,0,0,0,0,0,0,1,0,0,10.595855
6679,0,0,0,0,0,0,0,1,0,0,11.227379
6680,0,0,0,0,0,0,0,1,0,0,13.841228
6681,0,0,0,0,0,0,0,1,0,0,14.646171
6682,0,0,0,0,0,0,0,1,0,0,15.21476
6683,0,0,0,0,0,0,0,1,0,0,15.879544
6684,0,0,0,0,0,0,0,1,0,0,17.346476
6685,0,0,0,0,0,0,0,1,0,0,17.727964
6686,0,0,0,0,0,0,0,1,0,0,18.19323
6687,0,0,0,0,0,0,0,1,0,0,18.799669
6688,0,0,0,0,0,0,0,1,0,0,19.694984
6689,0,0,0,0,0,0,0,1,0,0,19.872834
6690,0,0,0,0,0,0,0,1,0,0,20.54016
6691,0.9,0,0.9,0,0,0,1,0,0,1,21.408857
6692,0,0,0,0,0,0,0,0,0,0,20.463948
6693,0,0,0,0,0,0,0,0,0,0,19.344366
6694,0,0,0,0,0,0,0,0,0,0,17.108701
6695,0,0,0,0,0,0,0,0,0,0,14.609567
6696,0,0,0,0,0,0,0,0,0,0,14.315155
6697,0,0,0,0,0,0,0,0,0,0,13.934582
6698,0,0,0,0,0,0,0,0,0,0,11.955621
6699,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,11.707027
6700,0,0,0,0,0,0,0,1,0,0,12.616098
6701,0,0,0,0,0,0,0,1,0,0,15.774144
6702,0,0,0,0,0,0,0,1,0,0,20.40235
6703,0,0,0,0,0,0,0,1,0,0,21.33133
6704,0,0,0,0,0,0,0,1,0,0,22.711271
6705,0,0,0,0,0,0,0,1,0,0,23.187162
6706,0,0,0,0,0,0,0,1,0,0,23.326859
6707,0,0,0,0,0,0,0,1,0,0,23.60762
6708,0,0,0,0,0,0,0,1,0,0,24.603245
6709,0,0,0,0,0,0,0,1,0,0,24.627094
6710,0,0,0,0,0,0,0,1,0,0,24.984786
6711,0,0,0,0,0,0,0,1,0,0,25.319669
6712,0,0,0,0,0,0,0,1,0,0,25.002029
6713,0,0,0,0,0,0,0,1,0,0,26.121895
6714,0,0,0,0,0,0,0,1,0,0,24.973541
6715,0.9,0,0.9,0,0,0,1,0,0,1,26.302754
6716,0,0,0,0,0,0,0,0,0,0,22.968498
6717,0,0,0,0,0,0,0,0,0,0,21.283988
6718,0,0,0,0,0,0,0,0,0,0,19.941843
6719,0,0,0,0,0,0,0,0,0,0,17.730592
6720,0,0,0,0,0,0,0,0,0,0,16.270732
6721,0,0,0,0,0,0,0,0,0,0,14.9916
6722,0,0,0,0,0,0,0,0,0,0,14.295176
6723,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,13.701721
6724,0,0,0,0,0,0,0,1,0,0,14.305048
6725,0,0,0,0,0,0,0,1,0,0,17.18205
6726,0,0,0,0,0,0,0,1,0,0,23.405113
6727,0,0,0,0,0,0,0,1,0,0,23.868717
6728,0,0,0,0,0,0,0,1,0,0,24.388272
6729,0,0,0,0,0,0,0,1,0,0,24.0282
6730,0,0,0,0,0,0,0,1,0,0,24.404905
6731,0,0,0,0,0,0,0,1,0,0,24.0958
6732,0,0,0,0,0,0,0,1,0,0,24.314423
6733,0,0,0,0,0,0,0,1,0,0,23.458827
6734,0,0,0,0,0,0,0,1,0,0,23.623382
6735,0,0,0,0,0,0,0,1,0,0,23.85914
6736,0,0,0,0,0,0,0,1,0,0,23.606937
6737,0,0,0,0,0,0,0,1,0,0,24.210026
6738,0,0,0,0,0,0,0,1,0,0,25.422403
6739,0.9,0,0.9,0,0,0,1,0,0,1,26.85795
6740,0,0,0,0,0,0,0,0,0,0,23.484063
6741,0,0,0,0,0,0,0,0,0,0,21.240948
6742,0,0,0,0,0,0,0,0,0,0,19.828519
6743,0,0,0,0,0,0,0,0,0,0,17.233789
6744,0,0,0,0,0,0,0,0,0,0,16.001188
6745,0,0,0,0,0,0,0,0,0,0,14.072118
6746,0,0,0,0,0,0,0,0,0,0,13.099212
6747,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,12.693494
6748,0,0,0,0,0,0,0,1,0,0,13.853423
6749,0,0,0,0,0,0,0,1,0,0,16.733353
6750,0,0,0,0,0,0,0,1,0,0,21.88679
6751,0,0,0,0,0,0,0,1,0,0,22.81177
6752,0,0,0,0,0,0,0,1,0,0,23.066364
6753,0,0,0,0,0,0,0,1,0,0,23.657112
6754,0,0,0,0,0,0,0,1,0,0,22.451503
6755,0,0,0,0,0,0,0,1,0,0,22.858797
6756,0,0,0,0,0,0,0,1,0,0,22.642486
6757,0,0,0,0,0,0,0,1,0,0,22.674593
6758,0,0,0,0,0,0,0,1,0,0,22.984674
6759,0,0,0,0,0,0,0,1,0,0,22.555628
6760,0,0,0,0,0,0,0,1,0,0,22.458625
6761,0,0,0,0,0,0,0,1,0,0,23.687791
6762,0,0,0,0,0,0,0,1,0,0,26.165189
6763,0.9,0,0.9,0,0,0,1,0,0,1,28.365633
6764,0,0,0,0,0,0,0,0,0,0,23.074318
6765,0,0,0,0,0,0,0,0,0,0,20.326863
6766,0,0,0,0,0,0,0,0,0,0,19.270487
6767,0,0,0,0,0,0,0,0,0,0,17.209873
6768,0,0,0,0,0,0,0,0,0,0,16.058638
6769,0,0,0,0,0,0,0,0,0,0,14.854153
6770,0,0,0,0,0,0,0,0,0,0,13.286728
6771,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,12.954401
6772,0,0,0,0,0,0,0,1,0,0,14.132783
6773,0,0,0,0,0,0,0,1,0,0,17.02564
6774,0,0,0,0,0,0,0,1,0,0,22.174393
6775,0,0,0,0,0,0,0,1,0,0,23.17644
6776,0,0,0,0,0,0,0,1,0,0,23.364937
6777,0,0,0,0,0,0,0,1,0,0,24.326962
6778,0,0,0,0,0,0,0,1,0,0,24.733643
6779,0,0,0,0,0,0,0,1,0,0,24.86004
6780,0,0,0,0,0,0,0,1,0,0,25.887861
6781,0,0,0,0,0,0,0,1,0,0,26.022992
6782,0,0,0,0,0,0,0,1,0,0,25.391906
6783,0,0,0,0,0,0,0,1,0,0,25.749231
6784,0,0,0,0,0,0,0,1,0,0,27.613411
6785,0,0,0,0,0,0,0,1,0,0,27.286576
6786,0,0,0,0,0,0,0,1,0,0,27.641384
6787,0.9,0,0.9,0,0,0,1,0,0,1,29.316812
6788,0,0,0,0,0,0,0,0,0,0,25.816341
6789,0,0,0,0,0,0,0,0,0,0,21.712774
6790,0,0,0,0,0,0,0,0,0,0,20.077854
6791,0,0,0,0,0,0,0,0,0,0,17.952204
6792,0,0,0,0,0,0,0,0,0,0,16.059955
6793,0,0,0,0,0,0,0,0,0,0,14.319134
6794,0,0,0,0,0,0,0,0,0,0,12.836759
6795,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,12.520292
6796,0,0,0,0,0,0,0,1,0,0,13.501903
6797,0,0,0,0,0,0,0,1,0,0,16.820963
6798,0,0,0,0,0,0,0,1,0,0,21.054336
6799,0,0,0,0,0,0,0,1,0,0,22.297242
6800,0,0,0,0,0,0,0,1,0,0,22.590657
6801,0,0,0,0,0,0,0,1,0,0,23.587013
6802,0,0,0,0,0,0,0,1,0,0,23.706242
6803,0,0,0,0,0,0,0,1,0,0,23.07011
6804,0,0,0,0,0,0,0,1,0,0,22.875748
6805,0,0,0,0,0,0,0,1,0,0,23.179264
6806,0,0,0,0,0,0,0,1,0,0,24.909087
6807,0,0,0,0,0,0,0,1,0,0,24.299842
6808,0,0,0,0,0,0,0,1,0,0,25.168592
6809,0,0,0,0,0,0,0,1,0,0,24.16166
6810,0,0,0,0,0,0,0,1,0,0,24.928896
6811,0.9,0,0.9,0,0,0,1,0,0,1,26.071507
6812,0,0,0,0,0,0,0,0,0,0,22.91611
6813,0,0,0,0,0,0,0,0,0,0,21.351266
6814,0,0,0,0,0,0,0,0,0,0,18.996823
6815,0,0,0,0,0,0,0,0,0,0,17.388186
6816,0,0,0,0,0,0,0,0,0,0,15.062172
6817,0,0,0,0,0,0,0,0,0,0,14.650446
6818,0,0,0,0,0,0,0,0,0,0,13.759267
6819,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,13.516757
6820,0,0,0,0,0,0,0,1,0,0,14.011123
6821,0,0,0,0,0,0,0,1,0,0,14.685051
6822,0,0,0,0,0,0,0,1,0,0,15.957323
6823,0,0,0,0,0,0,0,1,0,0,17.809743
6824,0,0,0,0,0,0,0,1,0,0,17.714929
6825,0,0,0,0,0,0,0,1,0,0,18.473867
6826,0,0,0,0,0,0,0,1,0,0,18.474391
6827,0,0,0,0,0,0,0,1,0,0,18.180495
6828,0,0,0,0,0,0,0,1,0,0,18.196163
6829,0,0,0,0,0,0,0,1,0,0,18.027397
6830,0,0,0,0,0,0,0,1,0,0,17.714716
6831,0,0,0,0,0,0,0,1,0,0,18.028728
6832,0,0,0,0,0,0,0,1,0,0,18.457804
6833,0,0,0,0,0,0,0,1,0,0,19.633712
6834,0,0,0,0,0,0,0,1,0,0,21.090445
6835,0.9,0,0.9,0,0,0,1,0,0,1,22.679328
6836,0,0,0,0,0,0,0,0,0,0,21.302921
6837,0,0,0,0,0,0,0,0,0,0,18.626909
6838,0,0,0,0,0,0,0,0,0,0,16.448114
6839,0,0,0,0,0,0,0,0,0,0,14.817138
6840,0,0,0,0,0,0,0,0,0,0,14.338445
6841,0,0,0,0,0,0,0,0,0,0,13.682249
6842,0,0,0,0,0,0,0,0,0,0,12.018092
6843,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,11.950184
6844,0,0,0,0,0,0,0,1,0,0,12.554208
6845,0,0,0,0,0,0,0,1,0,0,13.772684
6846,0,0,0,0,0,0,0,1,0,0,14.852075
6847,0,0,0,0,0,0,0,1,0,0,17.225588
6848,0,0,0,0,0,0,0,1,0,0,17.147939
6849,0,0,0,0,0,0,0,1,0,0,17.85747
6850,0,0,0,0,0,0,0,1,0,0,17.959297
6851,0,0,0,0,0,0,0,1,0,0,17.718214
6852,0,0,0,0,0,0,0,1,0,0,17.54008
6853,0,0,0,0,0,0,0,1,0,0,17.371247
6854,0,0,0,0,0,0,0,1,0,0,17.127244
6855,0,0,0,0,0,0,0,1,0,0,17.216648
6856,0,0,0,0,0,0,0,1,0,0,17.930274
6857,0,0,0,0,0,0,0,1,0,0,18.888182
6858,0,0,0,0,0,0,0,1,0,0,22.467373
6859,0.9,0,0.9,0,0,0,1,0,0,1,26.470573
6860,0,0,0,0,0,0,0,0,0,0,22.360989
6861,0,0,0,0,0,0,0,0,0,0,20.456665
6862,0,0,0,0,0,0,0,0,0,0,18.377514
6863,0,0,0,0,0,0,0,0,0,0,15.777746
6864,0,0,0,0,0,0,0,0,0,0,16.056355
6865,0,0,0,0,0,0,0,0,0,0,15.425661
6866,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,15.251613
6867,0,0,0,0,0,0,0,1,0,0,15.601821
6868,0,0,0,0,0,0,0,1,0,0,15.977223
6869,0,0,0,0,0,0,0,1,0,0,17.765667
6870,0,0,0,0,0,0,0,1,0,0,22.787228
6871,0,0,0,0,0,0,0,1,0,0,24.173928
6872,0,0,0,0,0,0,0,1,0,0,24.942412
6873,0,0,0,0,0,0,0,1,0,0,24.73321
6874,0,0,0,0,0,0,0,1,0,0,24.201022
6875,0,0,0,0,0,0,0,1,0,0,23.552993
6876,0,0,0,0,0,0,0,1,0,0,22.995234
6877,0,0,0,0,0,0,0,1,0,0,22.16282
6878,0,0,0,0,0,0,0,1,0,0,22.647754
6879,0,0,0,0,0,0,0,1,0,0,22.621389
6880,0,0,0,0,0,0,0,1,0,0,23.739522
6881,0,0,0,0,0,0,0,1,0,0,24.371919
6882,0,0,0,0,0,0,0,1,0,0,28.302015
6883,0.9,0,0.9,0,0,0,1,0,0,1,33.510935
6884,0,0,0,0,0,0,0,0,0,0,25.399578
6885,0,0,0,0,0,0,0,0,0,0,22.882797
6886,0,0,0,0,0,0,0,0,0,0,19.127688
6887,0,0,0,0,0,0,0,0,0,0,17.914161
6888,0,0,0,0,0,0,0,0,0,0,16.362827
6889,0,0,0,0,0,0,0,0,0,0,15.628568
6890,0,0,0,0,0,0,0,0,0,0,14.807048
6891,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.53311
6892,0,0,0,0,0,0,0,1,0,0,15.523592
6893,0,0,0,0,0,0,0,1,0,0,17.238331
6894,0,0,0,0,0,0,0,1,0,0,26.76244
6895,0,0,0,0,0,0,0,1,0,0,26.029865
6896,0,0,0,0,0,0,0,1,0,0,26.389608
6897,0,0,0,0,0,0,0,1,0,0,24.393604
6898,0,0,0,0,0,0,0,1,0,0,24.050231
6899,0,0,0,0,0,0,0,1,0,0,22.626315
6900,0,0,0,0,0,0,0,1,0,0,22.535341
6901,0,0,0,0,0,0,0,1,0,0,22.445617
6902,0,0,0,0,0,0,0,1,0,0,23.011443
6903,0,0,0,0,0,0,0,1,0,0,22.897067
6904,0,0,0,0,0,0,0,1,0,0,23.306749
6905,0,0,0,0,0,0,0,1,0,0,24.346672
6906,0,0,0,0,0,0,0,1,0,0,26.29656
6907,0.9,0,0.9,0,0,0,1,0,0,1,31.049652
6908,0,0,0,0,0,0,0,0,0,0,24.982496
6909,0,0,0,0,0,0,0,0,0,0,21.609334
6910,0,0,0,0,0,0,0,0,0,0,18.718556
6911,0,0,0,0,0,0,0,0,0,0,17.084035
6912,0,0,0,0,0,0,0,0,0,0,15.693918
6913,0,0,0,0,0,0,0,0,0,0,15.210286
6914,0,0,0,0,0,0,0,0,0,0,14.875736
6915,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.400001
6916,0,0,0,0,0,0,0,1,0,0,14.866027
6917,0,0,0,0,0,0,0,1,0,0,16.967867
6918,0,0,0,0,0,0,0,1,0,0,22.809261
6919,0,0,0,0,0,0,0,1,0,0,24.56948
6920,0,0,0,0,0,0,0,1,0,0,26.655433
6921,0,0,0,0,0,0,0,1,0,0,25.808552
6922,0,0,0,0,0,0,0,1,0,0,27.358276
6923,0,0,0,0,0,0,0,1,0,0,25.689056
6924,0,0,0,0,0,0,0,1,0,0,27.094152
6925,0,0,0,0,0,0,0,1,0,0,26.972432
6926,0,0,0,0,0,0,0,1,0,0,27.178815
6927,0,0,0,0,0,0,0,1,0,0,25.886584
6928,0,0,0,0,0,0,0,1,0,0,26.914854
6929,0,0,0,0,0,0,0,1,0,0,27.075733
6930,0,0,0,0,0,0,0,1,0,0,29.827031
6931,0.9,0,0.9,0,0,0,1,0,0,1,34.030151
6932,0,0,0,0,0,0,0,0,0,0,31.082495
6933,0,0,0,0,0,0,0,0,0,0,24.81442
6934,0,0,0,0,0,0,0,0,0,0,20.854012
6935,0,0,0,0,0,0,0,0,0,0,18.820622
6936,0,0,0,0,0,0,0,0,0,0,17.670389
6937,0,0,0,0,0,0,0,0,0,0,17.01181
6938,0,0,0,0,0,0,0,0,0,0,16.469955
6939,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.312035
6940,0,0,0,0,0,0,0,1,0,0,17.325736
6941,0,0,0,0,0,0,0,1,0,0,20.148469
6942,0,0,0,0,0,0,0,1,0,0,28.460986
6943,0,0,0,0,0,0,0,1,0,0,30.871995
6944,0,0,0,0,0,0,0,1,0,0,30.528399
6945,0,0,0,0,0,0,0,1,0,0,30.020128
6946,0,0,0,0,0,0,0,1,0,0,29.253176
6947,0,0,0,0,0,0,0,1,0,0,27.826902
6948,0,0,0,0,0,0,0,1,0,0,28.372694
6949,0,0,0,0,0,0,0,1,0,0,26.826835
6950,0,0,0,0,0,0,0,1,0,0,27.025169
6951,0,0,0,0,0,0,0,1,0,0,25.293179
6952,0,0,0,0,0,0,0,1,0,0,26.264959
6953,0,0,0,0,0,0,0,1,0,0,26.767547
6954,0,0,0,0,0,0,0,1,0,0,31.450832
6955,0.9,0,0.9,0,0,0,1,0,0,1,33.873165
6956,0,0,0,0,0,0,0,0,0,0,30.849407
6957,0,0,0,0,0,0,0,0,0,0,25.935294
6958,0,0,0,0,0,0,0,0,0,0,22.183804
6959,0,0,0,0,0,0,0,0,0,0,20.645587
6960,0,0,0,0,0,0,0,0,0,0,19.231337
6961,0,0,0,0,0,0,0,0,0,0,18.52234
6962,0,0,0,0,0,0,0,0,0,0,17.981334
6963,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,17.541444
6964,0,0,0,0,0,0,0,1,0,0,17.778687
6965,0,0,0,0,0,0,0,1,0,0,22.313531
6966,0,0,0,0,0,0,0,1,0,0,30.677619
6967,0.9,0,0.9,0,0,0,1,0,0,1,32.68454
6968,0,0,0,0,0,0,0,0,0,0,31.03081
6969,0,0,0,0,0,0,0,0,0,0,26.741969
6970,0,0,0,0,0,0,0,0,0,0,26.85032
6971,0,0,0,0,0,0,0,0,0,0,26.024963
6972,0,0,0,0,0,0,0,0,0,0,25.352075
6973,0,0,0,0,0,0,0,0,0,0,24.639005
6974,0,0,0,0,0,0,0,0,0,0,23.412097
6975,0,0,0,0,0,0,0,0,0,0,22.174513
6976,0,0,0,0,0,0,0,0,0,0,22.46551
6977,0,0,0,0,0,0,0,0,0,0,22.350149
6978,0,0,0,0,0,0,0,0,0,0,26.268041
6979,0,0,0,0,0,0,0,0,0,0,28.272809
6980,0,0,0,0,0,0,0,0,0,0,25.35107
6981,0,0,0,0,0,0,0,0,0,0,22.226588
6982,0,0,0,0,0,0,0,0,0,0,20.524685
6983,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,19.577515
6984,0,0,0,0,0,0,0,1,0,0,23.26303
6985,0,0,0,0,0,0,0,1,0,0,21.109324
6986,0,0,0,0,0,0,0,1,0,0,19.751768
6987,0,0,0,0,0,0,0,1,0,0,19.718904
6988,0,0,0,0,0,0,0,1,0,0,20.559845
6989,0,0,0,0,0,0,0,1,0,0,21.458293
6990,0,0,0,0,0,0,0,1,0,0,26.18621
6991,0,0,0,0,0,0,0,1,0,0,29.290784
6992,0.9,0,0.9,0,0,0,1,0,0,1,30.604264
6993,0,0,0,0,0,0,0,0,0,0,28.710169
6994,0,0,0,0,0,0,0,0,0,0,26.139369
6995,0,0,0,0,0,0,0,0,0,0,23.277167
6996,0,0,0,0,0,0,0,0,0,0,22.697089
6997,0,0,0,0,0,0,0,0,0,0,21.942353
6998,0,0,0,0,0,0,0,0,0,0,21.449787
6999,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,21.135983
7000,0,0,0,0,0,0,0,1,0,0,22.502746
7001,0,0,0,0,0,0,0,1,0,0,23.86177
7002,0,0,0,0,0,0,0,1,0,0,34.358151
7003,0.9,0,0.9,0,0,0,1,0,0,1,35.319819
7004,0,0,0,0,0,0,0,0,0,0,29.227561
7005,0,0,0,0,0,0,0,0,0,0,24.736546
7006,0,0,0,0,0,0,0,0,0,0,21.419839
7007,0,0,0,0,0,0,0,0,0,0,20.327002
7008,0,0,0,0,0,0,0,0,0,0,19.948165
7009,0,0,0,0,0,0,0,0,0,0,18.033032
7010,0,0,0,0,0,0,0,0,0,0,17.129944
7011,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.738381
7012,0,0,0,0,0,0,0,1,0,0,17.167705
7013,0,0,0,0,0,0,0,1,0,0,17.866708
7014,0,0,0,0,0,0,0,1,0,0,18.633648
7015,0,0,0,0,0,0,0,1,0,0,19.718953
7016,0,0,0,0,0,0,0,1,0,0,20.697213
7017,0,0,0,0,0,0,0,1,0,0,22.882248
7018,0,0,0,0,0,0,0,1,0,0,23.179279
7019,0,0,0,0,0,0,0,1,0,0,23.256916
7020,0,0,0,0,0,0,0,1,0,0,22.860155
7021,0,0,0,0,0,0,0,1,0,0,22.669445
7022,0,0,0,0,0,0,0,1,0,0,22.63984
7023,0,0,0,0,0,0,0,1,0,0,22.392339
7024,0,0,0,0,0,0,0,1,0,0,25.019864
7025,0,0,0,0,0,0,0,1,0,0,27.996578
7026,0,0,0,0,0,0,0,1,0,0,35.297088
7027,0.9,0,0.9,0,0,0,1,0,0,1,39.219757
7028,0,0,0,0,0,0,0,0,0,0,31.156294
7029,0,0,0,0,0,0,0,0,0,0,26.198147
7030,0,0,0,0,0,0,0,0,0,0,22.370573
7031,0,0,0,0,0,0,0,0,0,0,19.650437
7032,0,0,0,0,0,0,0,0,0,0,20.088245
7033,0,0,0,0,0,0,0,0,0,0,18.884145
7034,0,0,0,0,0,0,0,0,0,0,18.329552
7035,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,18.063962
7036,0,0,0,0,0,0,0,1,0,0,19.039105
7037,0,0,0,0,0,0,0,1,0,0,23.554281
7038,0,0,0,0,0,0,0,1,0,0,32.996412
7039,0,0,0,0,0,0,0,1,0,0,33.350028
7040,0,0,0,0,0,0,0,1,0,0,29.788411
7041,0,0,0,0,0,0,0,1,0,0,30.273876
7042,0,0,0,0,0,0,0,1,0,0,30.352885
7043,0,0,0,0,0,0,0,1,0,0,30.223462
7044,0,0,0,0,0,0,0,1,0,0,29.799224
7045,0,0,0,0,0,0,0,1,0,0,30.87587
7046,0,0,0,0,0,0,0,1,0,0,30.772086
7047,0,0,0,0,0,0,0,1,0,0,30.436224
7048,0,0,0,0,0,0,0,1,0,0,30.554306
7049,0,0,0,0,0,0,0,1,0,0,32.681914
7050,0,0,0,0,0,0,0,1,0,0,36.137543
7051,0.9,0,0.9,0,0,0,1,0,0,1,41.205273
7052,0,0,0,0,0,0,0,0,0,0,32.181879
7053,0,0,0,0,0,0,0,0,0,0,29.531391
7054,0,0,0,0,0,0,0,0,0,0,24.523231
7055,0,0,0,0,0,0,0,0,0,0,20.355954
7056,0,0,0,0,0,0,0,0,0,0,19.033344
7057,0,0,0,0,0,0,0,0,0,0,17.691643
7058,0,0,0,0,0,0,0,0,0,0,17.042831
7059,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,16.836238
7060,0,0,0,0,0,0,0,1,0,0,17.805434
7061,0,0,0,0,0,0,0,1,0,0,21.979926
7062,0,0,0,0,0,0,0,1,0,0,32.395498
7063,0,0,0,0,0,0,0,1,0,0,33.942912
7064,0,0,0,0,0,0,0,1,0,0,31.043945
7065,0,0,0,0,0,0,0,1,0,0,31.955767
7066,0,0,0,0,0,0,0,1,0,0,33.215704
7067,0,0,0,0,0,0,0,1,0,0,31.912833
7068,0,0,0,0,0,0,0,1,0,0,30.853259
7069,0,0,0,0,0,0,0,1,0,0,30.446629
7070,0,0,0,0,0,0,0,1,0,0,29.12106
7071,0,0,0,0,0,0,0,1,0,0,29.495551
7072,0,0,0,0,0,0,0,1,0,0,29.861282
7073,0,0,0,0,0,0,0,1,0,0,31.485268
7074,0,0,0,0,0,0,0,1,0,0,37.003627
7075,0.9,0,0.9,0,0,0,1,0,0,1,37.978486
7076,0,0,0,0,0,0,0,0,0,0,31.194104
7077,0,0,0,0,0,0,0,0,0,0,26.661625
7078,0,0,0,0,0,0,0,0,0,0,23.210477
7079,0,0,0,0,0,0,0,0,0,0,20.337458
7080,0,0,0,0,0,0,0,0,0,0,19.676167
7081,0,0,0,0,0,0,0,0,0,0,19.135011
7082,0,0,0,0,0,0,0,0,0,0,18.412897
7083,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,18.145974
7084,0,0,0,0,0,0,0,1,0,0,18.509725
7085,0,0,0,0,0,0,0,1,0,0,23.5093
7086,0.9,0,0.9,0,0,0,1,0,0,1,34.03276
7087,0,0,0,0,0,0,0,0,0,0,32.955468
7088,0,0,0,0,0,0,0,0,0,0,28.504696
7089,0,0,0,0,0,0,0,0,0,0,27.245661
7090,0,0,0,0,0,0,0,0,0,0,28.33869
7091,0,0,0,0,0,0,0,0,0,0,26.592183
7092,0,0,0,0,0,0,0,0,0,0,26.891077
7093,0,0,0,0,0,0,0,0,0,0,26.328739
7094,0,0,0,0,0,0,0,0,0,0,24.789161
7095,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,23.926473
7096,0,0,0,0,0,0,0,1,0,0,24.791126
7097,0,0,0,0,0,0,0,1,0,0,25.354604
7098,0,0,0,0,0,0,0,1,0,0,32.115827
7099,0.9,0,0.9,0,0,0,1,0,0,1,33.920064
7100,0,0,0,0,0,0,0,0,0,0,28.901173
7101,0,0,0,0,0,0,0,0,0,0,25.568746
7102,0,0,0,0,0,0,0,0,0,0,22.451237
7103,0,0,0,0,0,0,0,0,0,0,21.099806
7104,0,0,0,0,0,0,0,0,0,0,20.13932
7105,0,0,0,0,0,0,0,0,0,0,19.750274
7106,0,0,0,0,0,0,0,0,0,0,19.012788
7107,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,18.802338
7108,0,0,0,0,0,0,0,1,0,0,20.147122
7109,0,0,0,0,0,0,0,1,0,0,26.307661
7110,0.9,0,0.9,0,0,0,1,0,0,1,43.368383
7111,0,0,0,0,0,0,0,0,0,0,40.280746
7112,0,0,0,0,0,0,0,0,0,0,32.610012
7113,0,0,0,0,0,0,0,0,0,0,31.482644
7114,0,0,0,0,0,0,0,0,0,0,29.919227
7115,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,27.293705
7116,0,0,0,0,0,0,0,1,0,0,28.751277
7117,0,0,0,0,0,0,0,1,0,0,28.6997
7118,0,0,0,0,0,0,0,1,0,0,28.502195
7119,0,0,0,0,0,0,0,1,0,0,27.490578
7120,0,0,0,0,0,0,0,1,0,0,29.096212
7121,0,0,0,0,0,0,0,1,0,0,30.015635
7122,0,0,0,0,0,0,0,1,0,0,35.586066
7123,0.9,0,0.9,0,0,0,1,0,0,1,36.484208
7124,0,0,0,0,0,0,0,0,0,0,31.99472
7125,0,0,0,0,0,0,0,0,0,0,27.002351
7126,0,0,0,0,0,0,0,0,0,0,25.402624
7127,0,0,0,0,0,0,0,0,0,0,22.295277
7128,0,0,0,0,0,0,0,0,0,0,22.93833
7129,0,0,0,0,0,0,0,0,0,0,21.805333
7130,0,0,0,0,0,0,0,0,0,0,20.397426
7131,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,20.294398
7132,0,0,0,0,0,0,0,1,0,0,21.587042
7133,0,0,0,0,0,0,0,1,0,0,23.421702
7134,0,0,0,0,0,0,0,1,0,0,35.401942
7135,0.9,0,0.9,0,0,0,1,0,0,1,36.254978
7136,0,0,0,0,0,0,0,0,0,0,32.31843
7137,0,0,0,0,0,0,0,0,0,0,31.771678
7138,0,0,0,0,0,0,0,0,0,0,30.554775
7139,0,0,0,0,0,0,0,0,0,0,28.566288
7140,0,0,0,0,0,0,0,0,0,0,28.398824
7141,0,0,0,0,0,0,0,0,0,0,28.468628
7142,0,0,0,0,0,0,0,0,0,0,27.935322
7143,0,0,0,0,0,0,0,0,0,0,26.143102
7144,0,0,0,0,0,0,0,0,0,0,27.978506
7145,0,0,0,0,0,0,0,0,0,0,28.367674
7146,0,0,0,0,0,0,0,0,0,0,31.562701
7147,0,0,0,0,0,0,0,0,0,0,32.009143
