Hour,price,Power MILP degradation,Profit MILP degradation,SoC,SOCmax MILP Degradation,,"Power MILP, No degradation",Profit MILP No degradation,SoC,"SOCmax MILP, No degradation",Power MILP no degradation const efficiency,Profit MILP No degradation roundtrip eff,SoC,"SOCmax MILP no degradation, roundtrip",power degradation workoff,Profit degradation workoff,SOCmax degradation workoff
5230,28.2,0,197.29504,0.79,0.98932628,0.999241461,0,639.6531219,0,0.985114367,0,674.4629683,0,0.975486692,0,281.4134599,0.977514124
5231,26.39,0,197.29504,0.79,0.989324568,0.999239748,0,639.6531219,0,0.985112655,0,674.4629683,0,0.97548498,0,281.4134599,0.977512412
5232,24.47,0,197.29504,0.79,0.989322856,0.999238036,0,639.6531219,0,0.985110942,0,674.4629683,0,0.975483268,0,281.4134599,0.977510699
5233,22.84,0,197.29504,0.79,0.989321143,0.999236324,0,639.6531219,0,0.98510923,0,674.4629683,0,0.975481555,0,281.4134599,0.977508987
5234,21.28,0,197.29504,0.79,0.989319431,0.999234612,-0.38,631.5667219,0.38,0.985099649,0,674.4629683,0,0.975479843,0,281.4134599,0.977507275
5235,22.12,0,197.29504,0.79,0.989317719,0.999232899,-0.02,631.1243219,0.4,0.985099368,-0.707098124,658.8219578,0.707098124,0.975438022,0,281.4134599,0.977505562
5236,23.83,0,197.29504,0.79,0.989316006,0.999231187,-0.58,617.3029219,0.98,0.985087556,-0.292901876,651.8421061,1,0.975436197,0,281.4134599,0.97750385
5237,27.87,0,197.29504,0.79,0.989314294,0.999229475,0,617.3029219,0.98,0.985085843,0,651.8421061,1,0.975434484,0,281.4134599,0.977502138
5238,31.99,0,197.29504,0.79,0.989312582,0.999227762,0,617.3029219,0.98,0.985084131,0,651.8421061,1,0.975432772,0,281.4134599,0.977500425
5239,35,0,197.29504,0.79,0.989310869,0.99922605,0,617.3029219,0.98,0.985082419,0,651.8421061,1,0.97543106,0,281.4134599,0.977498713
5240,36.71,0,197.29504,0.79,0.989309157,0.999224338,0,617.3029219,0.98,0.985080706,0,651.8421061,1,0.975429347,0,281.4134599,0.977497001
5241,39.4,0,197.29504,0.79,0.989307445,0.999222625,0,617.3029219,0.98,0.985078994,0,651.8421061,1,0.975427635,0,281.4134599,0.977495288
5242,42.35,0,197.29504,0.79,0.989305732,0.999220913,0,617.3029219,0.98,0.985077282,0,651.8421061,1,0.975425923,0,281.4134599,0.977493576
5243,45.26,0,197.29504,0.79,0.98930402,0.999219201,0,617.3029219,0.98,0.985075569,0,651.8421061,1,0.97542421,0,281.4134599,0.977491864
5244,46.34,0,197.29504,0.79,0.989302308,0.999217488,0,617.3029219,0.98,0.985073857,0,651.8421061,1,0.975422498,0,281.4134599,0.977490151
5245,47.79,0,197.29504,0.79,0.989300595,0.999215776,0,617.3029219,0.98,0.985072145,0,651.8421061,1,0.975420786,0,281.4134599,0.977488439
5246,49.81,0,197.29504,0.79,0.989298883,0.999214064,0,617.3029219,0.98,0.985070432,0,651.8421061,1,0.975419073,0,281.4134599,0.977486727
5247,51.44,0,197.29504,0.79,0.989297171,0.999212351,0.1672,625.9036899,0.8128,0.985070432,0,651.8421061,1,0.975417361,0,281.4134599,0.977485015
5248,48.02,0,197.29504,0.79,0.989295458,0.999210639,0.7228,660.6125459,0.09,0.985070432,1,699.8621061,0,0.975417361,0,281.4134599,0.977483302
5249,43.12,0,197.29504,0.79,0.989293746,0.999208927,0,660.6125459,0.09,0.98506872,0,699.8621061,0,0.975415649,0,281.4134599,0.97748159
5250,41.58,0,197.29504,0.79,0.989292034,0.999207214,0,660.6125459,0.09,0.985067008,0,699.8621061,0,0.975413936,0,281.4134599,0.977479878
5251,40.72,0,197.29504,0.79,0.989290321,0.999205502,0,660.6125459,0.09,0.985065295,0,699.8621061,0,0.975412224,0,281.4134599,0.977478165
5252,41.1,0,197.29504,0.79,0.989288609,0.99920379,0,660.6125459,0.09,0.985063583,0,699.8621061,0,0.975410512,0,281.4134599,0.977476453
5253,36.39,0,197.29504,0.79,0.989286897,0.999202077,0,660.6125459,0.09,0.985061871,0,699.8621061,0,0.975408799,0,281.4134599,0.977474741
5254,31.09,0,197.29504,0.79,0.989285184,0.999200365,0,660.6125459,0.09,0.985060158,0,699.8621061,0,0.975407087,0,281.4134599,0.977473028
5255,29.43,0,197.29504,0.79,0.989283472,0.999198653,0,660.6125459,0.09,0.985058446,0,699.8621061,0,0.975405375,0,281.4134599,0.977471316
5256,26.52,0,197.29504,0.79,0.98928176,0.99919694,0,660.6125459,0.09,0.985056734,0,699.8621061,0,0.975403662,0,281.4134599,0.977469604
5257,24.44,0,197.29504,0.79,0.989280047,0.999195228,0,660.6125459,0.09,0.985055021,0,699.8621061,0,0.97540195,0,281.4134599,0.977467891
5258,23.32,0,197.29504,0.79,0.989278335,0.999193516,0,660.6125459,0.09,0.985053309,0,699.8621061,0,0.975400238,0,281.4134599,0.977466179
5259,23.66,0,197.29504,0.79,0.989276623,0.999191803,-0.4,651.1485459,0.49,0.985042986,-1,676.2021061,1,0.975331683,0,281.4134599,0.977464467
5260,26.55,0,197.29504,0.79,0.98927491,0.999190091,-0.4,640.5285459,0.89,0.985034683,0,676.2021061,1,0.975329971,0,281.4134599,0.977462754
5261,29.96,0,197.29504,0.79,0.989273198,0.999188379,0,640.5285459,0.89,0.98503297,0,676.2021061,1,0.975328258,0,281.4134599,0.977461042
5262,33.65,0,197.29504,0.79,0.989271486,0.999186666,0,640.5285459,0.89,0.985031258,0,676.2021061,1,0.975326546,0,281.4134599,0.97745933
5263,36.16,0,197.29504,0.79,0.989269773,0.999184954,0,640.5285459,0.89,0.985029546,0,676.2021061,1,0.975324834,0,281.4134599,0.977457617
5264,39.4,0,197.29504,0.79,0.989268061,0.999183242,0,640.5285459,0.89,0.985027833,0,676.2021061,1,0.975323121,0,281.4134599,0.977455905
5265,44.58,0,197.29504,0.79,0.989266349,0.999181529,0,640.5285459,0.89,0.985026121,0,676.2021061,1,0.975321409,0,281.4134599,0.977454193
5266,46.35,0,197.29504,0.79,0.989264636,0.999179817,0,640.5285459,0.89,0.985024409,0,676.2021061,1,0.975319697,0,281.4134599,0.97745248
5267,49.14,0,197.29504,0.79,0.989262924,0.999178105,0,640.5285459,0.89,0.985022696,0,676.2021061,1,0.975317984,0,281.4134599,0.977450768
5268,53.15,0,197.29504,0.79,0.989261212,0.999176392,0,640.5285459,0.89,0.985020984,0,676.2021061,1,0.975316272,0,281.4134599,0.977449056
5269,56.48,0,197.29504,0.79,0.9892595,0.99917468,0,640.5285459,0.89,0.985019272,0,676.2021061,1,0.97531456,0,281.4134599,0.977447343
5270,62.81,0,197.29504,0.79,0.989257787,0.999172968,0,640.5285459,0.89,0.985017559,0,676.2021061,1,0.975312847,0,281.4134599,0.977445631
5271,64.54,0,197.29504,0.79,0.989256075,0.999171255,0.11,647.6279459,0.78,0.985017559,0,676.2021061,1,0.975311135,0,281.4134599,0.977443919
5272,57.27,0,197.29504,0.79,0.989254363,0.999169543,0.78,692.2985459,0,0.985017559,1,733.4721061,0,0.975311135,0,281.4134599,0.977442206
5273,48.62,0,197.29504,0.79,0.98925265,0.999167831,0,692.2985459,0,0.985015847,0,733.4721061,0,0.975309423,0,281.4134599,0.977440494
5274,45.03,0,197.29504,0.79,0.989250938,0.999166118,0,692.2985459,0,0.985014135,0,733.4721061,0,0.97530771,0,281.4134599,0.977438782
5275,45.14,0,197.29504,0.79,0.989249226,0.999164406,0,692.2985459,0,0.985012422,0,733.4721061,0,0.975305998,0,281.4134599,0.977437069
5276,43.43,0,197.29504,0.79,0.989247513,0.999162694,0,692.2985459,0,0.98501071,0,733.4721061,0,0.975304286,0,281.4134599,0.977435357
5277,40.81,0,197.29504,0.79,0.989245801,0.999160981,0,692.2985459,0,0.985008998,0,733.4721061,0,0.975302573,0,281.4134599,0.977433645
5278,35.92,0,197.29504,0.79,0.989244089,0.999159269,0,692.2985459,0,0.985007285,0,733.4721061,0,0.975300861,0,281.4134599,0.977431932
5279,32.69,0,197.29504,0.79,0.989242376,0.999157557,0,692.2985459,0,0.985005573,0,733.4721061,0,0.975299149,0,281.4134599,0.97743022
5280,29.37,0,197.29504,0.79,0.989240664,0.999155844,0,692.2985459,0,0.985003861,0,733.4721061,0,0.975297436,0,281.4134599,0.977428508
5281,26.74,0,197.29504,0.79,0.989238952,0.999154132,0,692.2985459,0,0.985002148,0,733.4721061,0,0.975295724,0,281.4134599,0.977426795
5282,26.05,0,197.29504,0.79,0.989237239,0.99915242,-0.18,687.6095459,0.18,0.984998938,0,733.4721061,0,0.975294012,0,281.4134599,0.977425083
5283,25.98,0,197.29504,0.79,0.989235527,0.999150707,-0.22,681.8939459,0.4,0.984994844,0,733.4721061,0,0.975292299,0,281.4134599,0.977423371
5284,28.15,0,197.29504,0.79,0.989233815,0.999148995,-0.58,665.5669459,0.98,0.984986627,-1,705.3221061,1,0.975223766,0,281.4134599,0.977421658
5285,32.31,0,197.29504,0.79,0.989232102,0.999147283,0,665.5669459,0.98,0.984984914,0,705.3221061,1,0.975222054,0,281.4134599,0.977419946
5286,36.68,0,197.29504,0.79,0.98923039,0.99914557,0,665.5669459,0.98,0.984983202,0,705.3221061,1,0.975220341,0,281.4134599,0.977418234
5287,38.41,0,197.29504,0.79,0.989228678,0.999143858,0,665.5669459,0.98,0.98498149,0,705.3221061,1,0.975218629,0,281.4134599,0.977416521
5288,42.54,0,197.29504,0.79,0.989226965,0.999142146,0,665.5669459,0.98,0.984979777,0,705.3221061,1,0.975216917,0,281.4134599,0.977414809
5289,45.29,0,197.29504,0.79,0.989225253,0.999140433,0,665.5669459,0.98,0.984978065,0,705.3221061,1,0.975215204,0,281.4134599,0.977413097
5290,49.04,0,197.29504,0.79,0.989223541,0.999138721,0,665.5669459,0.98,0.984976353,0,705.3221061,1,0.975213492,0,281.4134599,0.977411384
5291,51.05,0,197.29504,0.79,0.989221828,0.999137009,0,665.5669459,0.98,0.98497464,0,705.3221061,1,0.97521178,0,281.4134599,0.977409672
5292,59.72,0,197.29504,0.79,0.989220116,0.999135296,0,665.5669459,0.98,0.984972928,0,705.3221061,1,0.975210067,0,281.4134599,0.97740796
5293,64.74,0,197.29504,0.79,0.989218404,0.999133584,0,665.5669459,0.98,0.984971216,0,705.3221061,1,0.975208355,0,281.4134599,0.977406247
5294,68.9,0,197.29504,0.79,0.989216691,0.999131872,0,665.5669459,0.98,0.984969503,0,705.3221061,1,0.975206643,0,281.4134599,0.977404535
5295,67.72,0,197.29504,0.79,0.989214979,0.999130159,0.6,706.1989459,0.38,0.984969503,1,773.0421061,0,0.975206643,0,281.4134599,0.977402823
5296,59.85,0,197.29504,0.79,0.989213267,0.999128447,0.38,728.9419459,0,0.984969503,0,773.0421061,0,0.97520493,0,281.4134599,0.97740111
5297,50.96,0,197.29504,0.79,0.989211554,0.999126735,0,728.9419459,0,0.984967791,0,773.0421061,0,0.975203218,0,281.4134599,0.977399398
5298,46.4,0,197.29504,0.79,0.989209842,0.999125022,0,728.9419459,0,0.984966079,0,773.0421061,0,0.975201506,0,281.4134599,0.977397686
5299,45.93,0,197.29504,0.79,0.98920813,0.99912331,0,728.9419459,0,0.984964366,0,773.0421061,0,0.975199793,0,281.4134599,0.977395973
5300,41.6,0,197.29504,0.79,0.989206417,0.999121598,0,728.9419459,0,0.984962654,0,773.0421061,0,0.975198081,0,281.4134599,0.977394261
5301,38.76,0,197.29504,0.79,0.989204705,0.999119885,0,728.9419459,0,0.984960942,0,773.0421061,0,0.975196369,0,281.4134599,0.977392549
5302,36.52,0,197.29504,0.79,0.989202993,0.999118173,0,728.9419459,0,0.984959229,0,773.0421061,0,0.975194656,0,281.4134599,0.977390836
5303,33.95,0,197.29504,0.79,0.98920128,0.999116461,0,728.9419459,0,0.984957517,0,773.0421061,0,0.975192944,0,281.4134599,0.977389124
5304,29.99,0,197.29504,0.79,0.989199568,0.999114748,0,728.9419459,0,0.984955805,0,773.0421061,0,0.975191232,0,281.4134599,0.977387412
5305,26.79,0,197.29504,0.79,0.989197856,0.999113036,0,728.9419459,0,0.984954092,0,773.0421061,0,0.975189519,0,281.4134599,0.977385699
5306,25.1,0,197.29504,0.79,0.989196143,0.999111324,0,728.9419459,0,0.98495238,0,773.0421061,0,0.975187807,0,281.4134599,0.977383987
5307,23.35,0,197.29504,0.79,0.989194431,0.999109612,0,728.9419459,0,0.984950668,0,773.0421061,0,0.975186095,0,281.4134599,0.977382275
5308,23.21,0,197.29504,0.79,0.989192719,0.999107899,-0.4,719.6579459,0.4,0.984940312,0,773.0421061,0,0.975184382,0,281.4134599,0.977380562
5309,24.32,0,197.29504,0.79,0.989191006,0.999106187,-0.58,705.5523459,0.98,0.984928543,-1,748.7221061,1,0.975115849,0,281.4134599,0.97737885
5310,27.77,0,197.29504,0.79,0.989189294,0.999104475,0,705.5523459,0.98,0.98492683,0,748.7221061,1,0.975114137,0,281.4134599,0.977377138
5311,34.81,0,197.29504,0.79,0.989187582,0.999102762,0,705.5523459,0.98,0.984925118,0,748.7221061,1,0.975112424,0,281.4134599,0.977375425
5312,38.59,0,197.29504,0.79,0.989185869,0.99910105,0,705.5523459,0.98,0.984923406,0,748.7221061,1,0.975110712,0,281.4134599,0.977373713
5313,39.79,0,197.29504,0.79,0.989184157,0.999099338,0,705.5523459,0.98,0.984921693,0,748.7221061,1,0.975109,0,281.4134599,0.977372001
5314,45.06,0,197.29504,0.79,0.989182445,0.999097625,0,705.5523459,0.98,0.984919981,0,748.7221061,1,0.975107287,0,281.4134599,0.977370288
5315,46.72,0,197.29504,0.79,0.989180732,0.999095913,0,705.5523459,0.98,0.984918269,0,748.7221061,1,0.975105575,0,281.4134599,0.977368576
5316,48.43,0,197.29504,0.79,0.98917902,0.999094201,0,705.5523459,0.98,0.984916556,0,748.7221061,1,0.975103863,0,281.4134599,0.977366864
5317,51.5,0,197.29504,0.79,0.989177308,0.999092488,0,705.5523459,0.98,0.984914844,0,748.7221061,1,0.97510215,0,281.4134599,0.977365151
5318,53.85,0,197.29504,0.79,0.989175595,0.999090776,0,705.5523459,0.98,0.984913132,0,748.7221061,1,0.975100438,0,281.4134599,0.977363439
5319,55.54,0,197.29504,0.79,0.989173883,0.999089064,0.1672,714.8386339,0.8128,0.984913132,0,748.7221061,1,0.975098726,0,281.4134599,0.977361727
5320,52.65,0,197.29504,0.79,0.989172171,0.999087351,0.8128,757.6325539,0,0.984913132,1,801.3721061,0,0.975098726,0,281.4134599,0.977360015
5321,46.17,0,197.29504,0.79,0.989170458,0.999085639,0,757.6325539,0,0.984911419,0,801.3721061,0,0.975097013,0,281.4134599,0.977358302
5322,43,0,197.29504,0.79,0.989168746,0.999083927,0,757.6325539,0,0.984909707,0,801.3721061,0,0.975095301,0,281.4134599,0.97735659
5323,44,0,197.29504,0.79,0.989167034,0.999082214,0,757.6325539,0,0.984907995,0,801.3721061,0,0.975093589,0,281.4134599,0.977354878
5324,42.34,0,197.29504,0.79,0.989165321,0.999080502,0,757.6325539,0,0.984906282,0,801.3721061,0,0.975091876,0,281.4134599,0.977353165
5325,39.76,0,197.29504,0.79,0.989163609,0.99907879,0,757.6325539,0,0.98490457,0,801.3721061,0,0.975090164,0,281.4134599,0.977351453
5326,35.84,0,197.29504,0.79,0.989161897,0.999077077,0,757.6325539,0,0.984902858,0,801.3721061,0,0.975088452,0,281.4134599,0.977349741
5327,35.4,0,197.29504,0.79,0.989160184,0.999075365,0,757.6325539,0,0.984901145,0,801.3721061,0,0.975086739,0,281.4134599,0.977348028
5328,31.19,0,197.29504,0.79,0.989158472,0.999073653,0,757.6325539,0,0.984899433,0,801.3721061,0,0.975085027,0,281.4134599,0.977346316
5329,26.8,0,197.29504,0.79,0.98915676,0.99907194,0,757.6325539,0,0.984897721,0,801.3721061,0,0.975083315,0,281.4134599,0.977344604
5330,25.2,0,197.29504,0.79,0.989155047,0.999070228,0,757.6325539,0,0.984896008,0,801.3721061,0,0.975081602,0,281.4134599,0.977342891
5331,23.57,0,197.29504,0.79,0.989153335,0.999068516,0,757.6325539,0,0.984894296,0,801.3721061,0,0.97507989,0,281.4134599,0.977341179
5332,23.15,0,197.29504,0.79,0.989151623,0.999066803,-0.38,748.8355539,0.38,0.984884767,0,801.3721061,0,0.975078178,0,281.4134599,0.977339467
5333,23.53,0,197.29504,0.79,0.98914991,0.999065091,-0.02,748.3649539,0.4,0.984884486,-0.605753845,787.1187181,0.605753845,0.975052217,0,281.4134599,0.977337754
5334,26.23,0,197.29504,0.79,0.989148198,0.999063379,-0.58,733.1515539,0.98,0.984872974,-0.394246155,776.7776415,1,0.975047934,0,281.4134599,0.977336042
5335,31.57,0,197.29504,0.79,0.989146486,0.999061666,0,733.1515539,0.98,0.984871262,0,776.7776415,1,0.975046221,0,281.4134599,0.97733433
5336,34.86,0,197.29504,0.79,0.989144773,0.999059954,0,733.1515539,0.98,0.984869549,0,776.7776415,1,0.975044509,0,281.4134599,0.977332617
5337,38.49,0,197.29504,0.79,0.989143061,0.999058242,0,733.1515539,0.98,0.984867837,0,776.7776415,1,0.975042797,0,281.4134599,0.977330905
5338,43.5,0,197.29504,0.79,0.989141349,0.999056529,0,733.1515539,0.98,0.984866125,0,776.7776415,1,0.975041084,0,281.4134599,0.977329193
5339,45.46,0,197.29504,0.79,0.989139636,0.999054817,0,733.1515539,0.98,0.984864412,0,776.7776415,1,0.975039372,0,281.4134599,0.97732748
5340,48.06,0,197.29504,0.79,0.989137924,0.999053105,0,733.1515539,0.98,0.9848627,0,776.7776415,1,0.97503766,0,281.4134599,0.977325768
5341,50.38,0,197.29504,0.79,0.989136212,0.999051392,0,733.1515539,0.98,0.984860988,0,776.7776415,1,0.975035947,0,281.4134599,0.977324056
5342,52.88,0,197.29504,0.79,0.9891345,0.99904968,0,733.1515539,0.98,0.984859275,0,776.7776415,1,0.975034235,0,281.4134599,0.977322343
5343,55.79,0,197.29504,0.79,0.989132787,0.999047968,0.0244,734.5128299,0.9556,0.984859275,0,776.7776415,1,0.975032523,0,281.4134599,0.977320631
5344,55.48,0,197.29504,0.79,0.989131075,0.999046255,0.5312,763.9838059,0.4244,0.984859275,1,832.2576415,0,0.975032523,0,281.4134599,0.977318919
5345,48.6,0,197.29504,0.79,0.989129363,0.999044543,0.3344,780.2356459,0.09,0.984859275,0,832.2576415,0,0.97503081,0,281.4134599,0.977317206
5346,45.41,0,197.29504,0.79,0.98912765,0.999042831,0,780.2356459,0.09,0.984857563,0,832.2576415,0,0.975029098,0,281.4134599,0.977315494
5347,45.84,0,197.29504,0.79,0.989125938,0.999041118,0,780.2356459,0.09,0.984855851,0,832.2576415,0,0.975027386,0,281.4134599,0.977313782
5348,42.38,0,197.29504,0.79,0.989124226,0.999039406,0,780.2356459,0.09,0.984854138,0,832.2576415,0,0.975025673,0,281.4134599,0.977312069
5349,38.61,0,197.29504,0.79,0.989122513,0.999037694,0,780.2356459,0.09,0.984852426,0,832.2576415,0,0.975023961,0,281.4134599,0.977310357
5350,34.47,0,197.29504,0.79,0.989120801,0.999035981,0,780.2356459,0.09,0.984850714,0,832.2576415,0,0.975022249,0,281.4134599,0.977308645
5351,32.19,0,197.29504,0.79,0.989119089,0.999034269,0,780.2356459,0.09,0.984849001,0,832.2576415,0,0.975020536,0,281.4134599,0.977306932
5352,27.22,0,197.29504,0.79,0.989117376,0.999032557,0,780.2356459,0.09,0.984847289,0,832.2576415,0,0.975018824,0,281.4134599,0.97730522
5353,25.64,0,197.29504,0.79,0.989115664,0.999030844,0,780.2356459,0.09,0.984845577,0,832.2576415,0,0.975017112,0,281.4134599,0.977303508
5354,23.92,0,197.29504,0.79,0.989113952,0.999029132,0,780.2356459,0.09,0.984843864,0,832.2576415,0,0.975015399,0,281.4134599,0.977301795
5355,23.91,0,197.29504,0.79,0.989112239,0.99902742,-0.4,770.6716459,0.49,0.984833541,-0.512074671,820.0139361,0.512074671,0.974998002,0,281.4134599,0.977300083
5356,26.37,0,197.29504,0.79,0.989110527,0.999025707,-0.4,760.1236459,0.89,0.984825068,-0.487925329,807.1473451,1,0.974990845,0,281.4134599,0.977298371
5357,29.21,0,197.29504,0.79,0.989108815,0.999023995,0,760.1236459,0.89,0.984823356,0,807.1473451,1,0.974989133,0,281.4134599,0.977296658
5358,35.19,0,197.29504,0.79,0.989107102,0.999022283,0,760.1236459,0.89,0.984821644,0,807.1473451,1,0.97498742,0,281.4134599,0.977294946
5359,37.53,0,197.29504,0.79,0.98910539,0.99902057,0,760.1236459,0.89,0.984819931,0,807.1473451,1,0.974985708,0,281.4134599,0.977293234
5360,40.36,0,197.29504,0.79,0.989103678,0.999018858,0,760.1236459,0.89,0.984818219,0,807.1473451,1,0.974983996,0,281.4134599,0.977291521
5361,43.64,0,197.29504,0.79,0.989101965,0.999017146,0,760.1236459,0.89,0.984816507,0,807.1473451,1,0.974982283,0,281.4134599,0.977289809
5362,45.83,0,197.29504,0.79,0.989100253,0.999015433,0,760.1236459,0.89,0.984814794,0,807.1473451,1,0.974980571,0,281.4134599,0.977288097
5363,48.88,0,197.29504,0.79,0.989098541,0.999013721,0,760.1236459,0.89,0.984813082,0,807.1473451,1,0.974978859,0,281.4134599,0.977286384
5364,51.11,0,197.29504,0.79,0.989096828,0.999012009,0,760.1236459,0.89,0.98481137,0,807.1473451,1,0.974977146,0,281.4134599,0.977284672
5365,58.47,0,197.29504,0.79,0.989095116,0.999010296,0,760.1236459,0.89,0.984809657,0,807.1473451,1,0.974975434,0,281.4134599,0.97728296
5366,67.69,0,197.29504,0.79,0.989093404,0.999008584,0,760.1236459,0.89,0.984807945,0,807.1473451,1,0.974973722,0,281.4134599,0.977281247
5367,70.84,0,197.29504,0.79,0.989091691,0.999006872,0.054,763.9490059,0.836,0.984807945,0,807.1473451,1,0.974972009,0,281.4134599,0.977279535
5368,59.64,0,197.29504,0.79,0.989089979,0.999005159,0.836,813.8080459,0,0.984807945,1,866.7873451,0,0.974972009,0,281.4134599,0.977277823
5369,49.62,0,197.29504,0.79,0.989088267,0.999003447,0,813.8080459,0,0.984806233,0,866.7873451,0,0.974970297,0,281.4134599,0.97727611
5370,46.64,0,197.29504,0.79,0.989086554,0.999001735,0,813.8080459,0,0.98480452,0,866.7873451,0,0.974968585,0,281.4134599,0.977274398
5371,45.67,0,197.29504,0.79,0.989084842,0.999000022,0,813.8080459,0,0.984802808,0,866.7873451,0,0.974966872,0,281.4134599,0.977272686
5372,44.15,0,197.29504,0.79,0.98908313,0.99899831,0,813.8080459,0,0.984801096,0,866.7873451,0,0.97496516,0,281.4134599,0.977270973
5373,39.56,0,197.29504,0.79,0.989081417,0.998996598,0,813.8080459,0,0.984799384,0,866.7873451,0,0.974963448,0,281.4134599,0.977269261
5374,34.87,0,197.29504,0.79,0.989079705,0.998994885,0,813.8080459,0,0.984797671,0,866.7873451,0,0.974961735,0,281.4134599,0.977267549
5375,33.08,0,197.29504,0.79,0.989077993,0.998993173,0,813.8080459,0,0.984795959,0,866.7873451,0,0.974960023,0,281.4134599,0.977265836
5376,28.28,0,197.29504,0.79,0.98907628,0.998991461,0,813.8080459,0,0.984794247,0,866.7873451,0,0.974958311,0,281.4134599,0.977264124
5377,25.95,0,197.29504,0.79,0.989074568,0.998989748,0,813.8080459,0,0.984792534,0,866.7873451,0,0.974956598,0,281.4134599,0.977262412
5378,24.36,0,197.29504,0.79,0.989072856,0.998988036,-0.38,804.5512459,0.38,0.984782872,0,866.7873451,0,0.974954886,0,281.4134599,0.977260699
5379,24.8,0,197.29504,0.79,0.989071143,0.998986324,-0.02,804.0552459,0.4,0.984782592,-0.696807678,849.5065147,0.696807678,0.974914571,0,281.4134599,0.977258987
5380,27.19,0,197.29504,0.79,0.989069431,0.998984612,-0.58,788.2850459,0.98,0.98477464,-0.303192322,841.2627155,1,0.974912586,0,281.4134599,0.977257275
5381,31.9,0,197.29504,0.79,0.989067719,0.998982899,0,788.2850459,0.98,0.984772928,0,841.2627155,1,0.974910874,0,281.4134599,0.977255562
5382,37.1,0,197.29504,0.79,0.989066006,0.998981187,0,788.2850459,0.98,0.984771215,0,841.2627155,1,0.974909161,0,281.4134599,0.97725385
5383,37.95,0,197.29504,0.79,0.989064294,0.998979475,0,788.2850459,0.98,0.984769503,0,841.2627155,1,0.974907449,0,281.4134599,0.977252138
5384,41.66,0,197.29504,0.79,0.989062582,0.998977762,0,788.2850459,0.98,0.984767791,0,841.2627155,1,0.974905737,0,281.4134599,0.977250425
5385,44.81,0,197.29504,0.79,0.989060869,0.99897605,0,788.2850459,0.98,0.984766078,0,841.2627155,1,0.974904024,0,281.4134599,0.977248713
5386,48.75,0,197.29504,0.79,0.989059157,0.998974338,0,788.2850459,0.98,0.984764366,0,841.2627155,1,0.974902312,0,281.4134599,0.977247001
5387,53.17,0,197.29504,0.79,0.989057445,0.998972625,0,788.2850459,0.98,0.984762654,0,841.2627155,1,0.9749006,0,281.4134599,0.977245288
5388,58.71,0,197.29504,0.79,0.989055732,0.998970913,0,788.2850459,0.98,0.984760941,0,841.2627155,1,0.974898887,0,281.4134599,0.977243576
5389,63.73,0,197.29504,0.79,0.98905402,0.998969201,0,788.2850459,0.98,0.984759229,0,841.2627155,1,0.974897175,0,281.4134599,0.977241864
5390,67.95,0,197.29504,0.79,0.989052308,0.998967488,0,788.2850459,0.98,0.984757517,0,841.2627155,1,0.974895463,0,281.4134599,0.977240151
5391,71,0,197.29504,0.79,0.989050595,0.998965776,0.144,798.5090459,0.836,0.984757517,0,841.2627155,1,0.97489375,0,281.4134599,0.977238439
5392,60.47,0,197.29504,0.79,0.989048883,0.998964064,0.836,849.0619659,0,0.984757517,1,901.7327155,0,0.97489375,0,281.4134599,0.977236727
5393,50.07,0,197.29504,0.79,0.989047171,0.998962351,0,849.0619659,0,0.984755804,0,901.7327155,0,0.974892038,0,281.4134599,0.977235015
5394,46.21,0,197.29504,0.79,0.989045458,0.998960639,0,849.0619659,0,0.984754092,0,901.7327155,0,0.974890326,0,281.4134599,0.977233302
5395,47.48,0,197.29504,0.79,0.989043746,0.998958927,0,849.0619659,0,0.98475238,0,901.7327155,0,0.974888614,0,281.4134599,0.97723159
5396,44.06,0,197.29504,0.79,0.989042034,0.998957214,0,849.0619659,0,0.984750667,0,901.7327155,0,0.974886901,0,281.4134599,0.977229878
5397,38.96,0,197.29504,0.79,0.989040321,0.998955502,0,849.0619659,0,0.984748955,0,901.7327155,0,0.974885189,0,281.4134599,0.977228165
5398,35.03,0,197.29504,0.79,0.989038609,0.99895379,0,849.0619659,0,0.984747243,0,901.7327155,0,0.974883477,0,281.4134599,0.977226453
5399,31.43,0,197.29504,0.79,0.989036897,0.998952077,0,849.0619659,0,0.98474553,0,901.7327155,0,0.974881764,0,281.4134599,0.977224741
5400,27.27,0,197.29504,0.79,0.989035184,0.998950365,0,849.0619659,0,0.984743818,0,901.7327155,0,0.974880052,0,281.4134599,0.977223028
5401,24.46,0,197.29504,0.79,0.989033472,0.998948653,0,849.0619659,0,0.984742106,0,901.7327155,0,0.97487834,0,281.4134599,0.977221316
5402,22.69,0,197.29504,0.79,0.98903176,0.99894694,0,849.0619659,0,0.984740393,0,901.7327155,0,0.974876627,0,281.4134599,0.977219604
5403,22.95,0,197.29504,0.79,0.989030047,0.998945228,-0.58,835.7509659,0.58,0.984717758,-1,878.7827155,1,0.974808072,0,281.4134599,0.977217891
5404,25.5,0,197.29504,0.79,0.989028335,0.998943516,-0.22,830.1409659,0.8,0.984713665,0,878.7827155,1,0.97480636,0,281.4134599,0.977216179
5405,28.85,0,197.29504,0.79,0.989026623,0.998941803,0,830.1409659,0.8,0.984711953,0,878.7827155,1,0.974804648,0,281.4134599,0.977214467
